,21C2,221E,2240,225D,2266,2289,2329,2396
2023-05-01 10:17:00,48.0,60.0,68.0,66.0,56.0,47.0,48.0,63.0
2023-05-01 10:18:00,53.0,60.5,70.0,66.0,56.0,47.0,48.0,63.0
2023-05-01 10:19:00,49.0,63.0,68.0,65.0,56.0,49.0,48.0,63.0
2023-05-01 10:20:00,57.0,59.5,67.0,65.0,59.0,49.0,48.0,63.0
2023-05-01 10:21:00,58.0,62.0,70.0,70.0,57.5,49.0,48.0,67.0
2023-05-01 10:22:00,53.0,62.5,66.0,68.0,53.5,49.0,48.0,67.0
2023-05-01 10:23:00,57.0,59.0,65.0,70.0,61.5,49.0,48.0,67.0
2023-05-01 10:24:00,50.5,66.0,69.0,75.0,63.0,49.0,48.0,69.0
2023-05-01 10:25:00,50.0,68.0,69.0,69.0,56.0,49.0,48.0,69.0
2023-05-01 10:26:00,49.0,66.0,75.0,72.0,57.0,49.0,48.0,73.0
2023-05-01 10:27:00,54.5,66.0,72.0,73.0,56.0,49.0,48.0,66.0
2023-05-01 10:28:00,53.0,66.0,70.0,68.0,55.0,49.0,48.0,70.0
2023-05-01 10:29:00,50.0,66.0,70.0,75.0,53.0,49.0,48.0,59.0
2023-05-01 10:30:00,55.5,66.0,67.0,75.0,63.0,49.0,48.0,71.0
2023-05-01 10:31:00,54.0,63.0,67.0,75.0,58.0,49.0,48.0,70.0
2023-05-01 10:32:00,51.0,63.0,67.0,75.0,58.0,49.0,48.0,65.0
2023-05-01 10:33:00,58.0,63.0,64.0,75.0,55.0,49.0,48.0,65.0
2023-05-01 10:34:00,58.0,63.0,72.0,75.0,56.0,49.0,47.0,65.0
2023-05-01 10:35:00,51.0,58.0,65.0,73.0,55.0,49.0,47.0,65.0
2023-05-01 10:36:00,50.0,61.0,63.0,73.0,62.0,49.0,49.0,65.0
2023-05-01 10:37:00,47.0,58.0,68.0,73.0,53.0,49.0,49.0,65.0
2023-05-01 10:38:00,51.0,59.0,68.0,73.0,57.0,49.0,48.0,65.0
2023-05-01 10:39:00,54.0,56.0,65.0,73.0,57.0,49.0,47.0,65.0
2023-05-01 10:40:00,58.5,58.0,66.0,73.0,57.0,49.0,46.0,65.0
2023-05-01 10:41:00,53.0,59.0,67.0,64.0,57.0,49.0,51.0,65.0
2023-05-01 10:42:00,53.5,59.0,67.0,70.0,57.0,49.0,47.0,65.0
2023-05-01 10:43:00,57.5,57.0,67.0,73.0,57.0,49.0,46.0,69.0
2023-05-01 10:44:00,54.0,62.0,70.0,73.0,57.0,49.0,46.0,65.0
2023-05-01 10:45:00,54.5,58.0,67.0,73.0,55.0,49.0,49.0,68.0
2023-05-01 10:46:00,59.0,60.0,70.0,70.0,55.0,49.0,46.0,68.0
2023-05-01 10:47:00,54.0,59.0,68.0,72.0,55.0,49.0,46.0,66.0
2023-05-01 10:48:00,59.5,57.0,63.0,73.0,55.0,49.0,47.0,64.0
2023-05-01 10:49:00,52.0,56.0,68.0,70.0,55.0,49.0,46.0,69.0
2023-05-01 10:50:00,53.0,59.5,68.0,70.0,55.0,49.0,52.0,68.0
2023-05-01 10:51:00,57.0,60.0,64.0,70.0,55.0,49.0,47.0,64.0
2023-05-01 10:52:00,49.0,58.5,67.0,70.0,58.0,49.0,48.0,72.0
2023-05-01 10:53:00,52.0,61.5,71.0,70.0,56.0,49.0,48.0,71.0
2023-05-01 10:54:00,50.0,57.0,68.0,70.0,56.5,49.0,48.0,63.0
2023-05-01 10:55:00,51.0,58.0,72.0,70.0,52.0,49.0,48.0,71.0
2023-05-01 10:56:00,50.0,58.0,69.0,70.0,60.0,49.0,48.0,72.0
2023-05-01 10:57:00,50.0,63.5,63.0,70.0,60.0,49.0,48.0,72.0
2023-05-01 10:58:00,50.0,62.0,66.0,70.0,63.5,49.0,48.0,68.0
2023-05-01 10:59:00,50.0,63.0,69.0,70.0,59.5,49.0,48.0,68.0
2023-05-01 11:00:00,50.0,63.0,66.0,68.0,61.0,49.0,48.0,69.0
2023-05-01 11:01:00,50.0,61.0,68.0,68.0,53.5,49.0,48.0,62.0
2023-05-01 11:02:00,50.0,60.5,68.0,68.0,56.5,49.0,50.0,69.0
2023-05-01 11:03:00,50.0,62.0,68.0,68.0,59.0,48.0,50.0,69.0
2023-05-01 11:04:00,50.0,58.5,68.0,68.0,56.0,47.0,50.0,69.0
2023-05-01 11:05:00,50.0,62.5,69.0,68.0,56.0,48.0,50.0,69.0
2023-05-01 11:06:00,50.0,66.5,66.0,68.0,55.0,48.0,50.0,69.0
2023-05-01 11:07:00,50.0,60.5,64.0,68.0,56.0,48.0,50.0,69.0
2023-05-01 11:08:00,50.0,63.0,68.0,68.0,55.0,47.0,50.0,69.0
2023-05-01 11:09:00,61.0,61.5,67.0,68.0,54.0,46.0,50.0,69.0
2023-05-01 11:10:00,61.0,62.5,64.0,68.0,55.0,47.0,50.0,69.0
2023-05-01 11:11:00,61.0,62.0,68.0,73.0,53.0,48.0,50.0,69.0
2023-05-01 11:12:00,61.0,64.0,67.0,68.0,56.0,48.0,50.0,69.0
2023-05-01 11:13:00,61.0,59.5,64.0,66.0,56.0,47.0,47.0,69.0
2023-05-01 11:14:00,61.0,59.0,67.0,74.0,57.0,48.0,48.0,65.0
2023-05-01 11:15:00,61.0,62.0,71.0,71.0,56.5,52.0,49.0,65.0
2023-05-01 11:16:00,61.0,62.0,67.0,66.0,56.0,48.0,47.0,65.0
2023-05-01 11:17:00,61.0,62.0,60.0,73.0,61.5,48.0,47.0,65.0
2023-05-01 11:18:00,61.0,62.0,63.0,73.0,58.5,48.0,47.0,65.0
2023-05-01 11:19:00,61.0,62.0,63.0,69.0,60.0,48.0,53.0,65.0
2023-05-01 11:20:00,61.0,62.0,70.0,69.0,59.0,47.0,49.0,65.0
2023-05-01 11:21:00,51.0,62.0,68.0,64.0,58.5,47.0,48.0,65.0
2023-05-01 11:22:00,59.0,62.0,64.0,64.0,56.3,47.0,48.0,65.0
2023-05-01 11:23:00,63.0,62.0,70.0,67.0,55.3,47.0,48.0,65.0
2023-05-01 11:24:00,62.0,62.0,63.0,63.0,57.7,47.0,48.0,65.0
2023-05-01 11:25:00,57.0,62.0,61.0,71.0,58.3,47.0,48.0,65.0
2023-05-01 11:26:00,60.0,62.0,65.5,62.0,60.7,47.0,48.0,60.0
2023-05-01 11:27:00,59.0,62.0,64.5,68.0,59.7,47.0,48.0,57.0
2023-05-01 11:28:00,59.0,62.0,64.0,68.5,59.7,47.0,48.0,65.0
2023-05-01 11:29:00,62.0,62.0,73.0,66.0,56.3,47.0,48.0,64.5
2023-05-01 11:30:00,73.0,62.0,63.0,66.5,57.0,47.0,48.0,62.0
2023-05-01 11:31:00,73.0,62.0,58.0,64.5,58.7,47.0,48.0,63.5
2023-05-01 11:32:00,73.0,62.0,69.0,72.0,62.0,47.0,48.0,64.0
2023-05-01 11:33:00,73.0,64.0,70.0,61.0,62.5,47.0,48.0,61.0
2023-05-01 11:34:00,57.0,64.0,61.0,67.0,59.0,47.0,48.0,62.0
2023-05-01 11:35:00,57.0,64.0,61.0,73.0,58.0,47.0,48.0,61.0
2023-05-01 11:36:00,57.0,64.0,61.0,61.0,60.0,47.0,48.0,63.0
2023-05-01 11:37:00,57.0,64.0,66.0,64.0,59.0,47.0,48.0,65.0
2023-05-01 11:38:00,62.0,64.0,66.0,62.0,61.0,47.0,48.0,63.0
2023-05-01 11:39:00,53.0,64.0,69.0,74.0,60.0,47.0,48.0,65.0
2023-05-01 11:40:00,57.0,64.0,66.0,70.0,57.0,47.0,48.0,68.0
2023-05-01 11:41:00,53.0,64.0,64.0,72.0,60.0,47.0,48.0,67.0
2023-05-01 11:42:00,52.5,64.0,68.0,74.0,61.0,47.0,48.0,71.0
2023-05-01 11:43:00,49.5,64.0,69.0,65.0,57.0,48.0,48.0,62.0
2023-05-01 11:44:00,54.5,64.0,69.0,69.3,57.0,48.0,48.0,64.0
2023-05-01 11:45:00,52.0,64.0,64.5,69.3,57.0,48.0,48.0,71.0
2023-05-01 11:46:00,52.5,64.0,64.5,64.3,59.0,48.0,48.0,63.0
2023-05-01 11:47:00,51.0,64.0,61.0,68.0,58.0,48.0,48.0,64.0
2023-05-01 11:48:00,52.0,64.0,63.0,67.7,55.0,48.0,48.0,66.0
2023-05-01 11:49:00,56.0,60.0,59.0,65.7,59.0,48.0,59.0,65.0
2023-05-01 11:50:00,59.0,60.0,60.0,64.5,59.0,48.0,59.0,64.0
2023-05-01 11:51:00,55.0,59.0,64.0,67.5,61.0,48.0,59.0,58.0
2023-05-01 11:52:00,52.0,62.0,68.0,68.5,57.0,48.0,59.0,65.0
2023-05-01 11:53:00,58.0,58.0,61.0,66.0,57.0,48.0,59.0,58.0
2023-05-01 11:54:00,47.0,56.0,63.0,63.0,56.0,48.0,59.0,62.0
2023-05-01 11:55:00,51.0,56.0,67.0,63.0,56.0,48.0,59.0,58.5
2023-05-01 11:56:00,47.0,61.0,63.0,63.0,55.0,48.0,59.0,63.0
2023-05-01 11:57:00,52.0,63.0,66.5,63.0,57.0,48.0,59.0,63.0
2023-05-01 11:58:00,50.0,63.0,63.7,63.0,59.0,48.0,59.0,62.5
2023-05-01 11:59:00,49.0,58.5,65.0,64.0,54.0,48.0,59.0,62.5
2023-05-01 12:00:00,50.0,61.5,64.3,64.0,54.0,48.0,59.0,63.5
2023-05-01 12:01:00,50.0,57.0,62.3,64.0,54.0,48.0,59.0,61.5
2023-05-01 12:02:00,50.0,58.5,63.7,64.0,54.0,48.0,59.0,65.0
2023-05-01 12:03:00,50.0,60.0,65.3,64.0,57.0,48.0,59.0,63.5
2023-05-01 12:04:00,50.0,57.5,67.0,60.0,57.0,48.0,59.0,60.5
2023-05-01 12:05:00,50.0,62.0,68.5,62.5,57.0,48.0,59.0,65.0
2023-05-01 12:06:00,50.0,67.0,68.5,66.0,65.0,48.0,59.0,63.0
2023-05-01 12:07:00,50.0,67.0,65.0,66.5,62.0,48.0,59.0,65.0
2023-05-01 12:08:00,50.0,67.0,67.5,66.0,57.0,48.0,59.0,65.0
2023-05-01 12:09:00,50.0,67.0,63.0,67.5,54.0,48.0,59.0,65.0
2023-05-01 12:10:00,50.0,67.0,64.5,66.5,62.0,50.0,59.0,65.0
2023-05-01 12:11:00,51.0,67.0,65.0,64.0,50.0,51.0,59.0,65.0
2023-05-01 12:12:00,51.0,63.0,67.0,66.5,53.0,49.0,59.0,65.0
2023-05-01 12:13:00,54.0,63.0,64.5,68.0,58.0,48.0,59.0,62.0
2023-05-01 12:14:00,55.0,63.0,63.0,64.0,61.0,47.0,59.0,62.0
2023-05-01 12:15:00,53.0,63.0,63.5,62.0,61.0,47.0,59.0,62.0
2023-05-01 12:16:00,49.0,63.0,70.5,61.0,61.0,47.0,57.0,62.0
2023-05-01 12:17:00,50.0,63.0,70.5,62.0,61.0,47.0,54.0,62.0
2023-05-01 12:18:00,59.0,66.0,70.5,65.0,61.0,47.0,48.0,62.0
2023-05-01 12:19:00,50.0,68.0,70.5,62.0,61.0,47.0,48.0,65.0
2023-05-01 12:20:00,50.0,60.0,70.5,66.0,65.0,47.0,56.0,65.0
2023-05-01 12:21:00,50.0,63.0,70.5,66.0,65.0,47.0,64.0,65.0
2023-05-01 12:22:00,50.0,68.0,64.0,75.0,65.0,47.0,55.0,67.0
2023-05-01 12:23:00,50.0,62.0,64.0,72.0,65.0,47.0,59.0,67.0
2023-05-01 12:24:00,50.0,61.0,64.0,68.0,65.0,47.0,60.0,67.0
2023-05-01 12:25:00,50.0,63.0,64.0,69.0,65.0,47.0,60.0,67.0
2023-05-01 12:26:00,65.0,58.0,64.0,68.0,64.0,47.0,60.0,65.0
2023-05-01 12:27:00,65.0,59.5,60.0,67.0,70.0,47.0,60.0,63.0
2023-05-01 12:28:00,65.0,65.0,66.0,67.5,64.0,47.0,60.0,63.0
2023-05-01 12:29:00,65.0,60.0,62.0,72.0,56.0,47.0,60.0,63.0
2023-05-01 12:30:00,65.0,66.0,63.0,78.0,52.0,47.0,60.0,63.0
2023-05-01 12:31:00,65.0,64.5,60.0,69.5,62.0,47.0,60.0,67.0
2023-05-01 12:32:00,55.0,59.0,66.0,69.5,60.5,47.0,60.0,67.0
2023-05-01 12:33:00,55.0,60.5,61.0,68.0,58.0,47.0,60.0,67.0
2023-05-01 12:34:00,57.0,61.5,59.0,70.0,58.5,47.0,60.0,70.0
2023-05-01 12:35:00,63.0,61.0,64.0,71.0,58.0,47.0,60.0,75.0
2023-05-01 12:36:00,56.0,58.5,61.0,67.0,55.0,47.0,60.0,68.0
2023-05-01 12:37:00,59.0,58.0,60.0,69.0,60.0,47.0,60.0,72.0
2023-05-01 12:38:00,54.0,68.0,63.0,69.0,59.0,47.0,60.0,65.0
2023-05-01 12:39:00,60.0,68.0,62.0,73.0,61.0,47.0,60.0,68.0
2023-05-01 12:40:00,60.0,65.0,64.0,73.0,60.0,54.0,60.0,66.0
2023-05-01 12:41:00,60.0,62.0,64.0,73.0,53.0,54.0,60.0,71.0
2023-05-01 12:42:00,60.0,58.0,62.0,73.0,53.0,54.0,60.0,71.0
2023-05-01 12:43:00,60.0,69.0,60.0,73.0,53.0,54.0,60.0,71.0
2023-05-01 12:44:00,60.0,63.0,63.0,73.0,53.0,54.0,60.0,71.0
2023-05-01 12:45:00,70.0,64.0,63.0,73.0,53.0,54.0,60.0,63.0
2023-05-01 12:46:00,70.0,72.0,63.0,73.0,55.0,54.0,60.0,63.0
2023-05-01 12:47:00,70.0,74.0,63.0,73.0,55.0,54.0,60.0,63.0
2023-05-01 12:48:00,70.0,64.0,63.0,73.0,55.0,54.0,60.0,63.0
2023-05-01 12:49:00,70.0,65.0,63.0,73.0,55.0,54.0,60.0,68.0
2023-05-01 12:50:00,70.0,67.0,63.0,73.0,54.0,54.0,60.0,66.0
2023-05-01 12:51:00,64.0,64.0,63.0,61.0,54.0,54.0,60.0,68.0
2023-05-01 12:52:00,58.0,65.0,63.0,61.0,58.0,54.0,60.0,65.0
2023-05-01 12:53:00,56.0,59.0,63.0,61.0,54.0,54.0,60.0,65.0
2023-05-01 12:54:00,51.0,60.0,63.0,61.0,55.0,54.0,60.0,64.0
2023-05-01 12:55:00,62.0,57.0,63.0,61.0,52.0,54.0,60.0,65.0
2023-05-01 12:56:00,68.0,60.0,71.0,61.0,57.0,54.0,60.0,67.0
2023-05-01 12:57:00,57.0,66.0,71.0,61.0,60.0,54.0,60.0,71.0
2023-05-01 12:58:00,58.0,66.0,71.0,61.0,59.0,54.0,60.0,70.0
2023-05-01 12:59:00,68.0,66.0,71.0,61.0,56.0,54.0,60.0,71.0
2023-05-01 13:00:00,72.0,66.0,71.0,61.0,54.0,54.0,60.0,65.0
2023-05-01 13:01:00,59.0,66.0,71.0,61.0,54.0,54.0,60.0,66.0
2023-05-01 13:02:00,56.0,66.0,71.0,61.0,56.0,54.0,60.0,63.0
2023-05-01 13:03:00,70.0,65.5,71.0,64.0,56.0,54.0,60.0,66.0
2023-05-01 13:04:00,62.0,65.5,71.0,60.0,72.0,54.0,60.0,62.0
2023-05-01 13:05:00,61.0,65.5,71.0,61.0,54.5,66.0,60.0,68.0
2023-05-01 13:06:00,53.0,65.5,71.0,63.0,58.5,66.0,52.0,60.0
2023-05-01 13:07:00,55.0,65.5,71.0,63.0,55.5,59.0,52.0,65.0
2023-05-01 13:08:00,61.0,60.5,64.0,62.0,60.0,58.0,46.0,67.0
2023-05-01 13:09:00,64.0,61.0,62.0,63.0,63.5,50.0,49.0,69.0
2023-05-01 13:10:00,58.5,63.5,63.0,68.0,53.0,56.0,59.0,64.0
2023-05-01 13:11:00,51.5,62.5,71.0,67.0,64.0,53.0,62.0,61.0
2023-05-01 13:12:00,59.0,63.5,64.0,64.5,63.0,55.0,51.0,65.0
2023-05-01 13:13:00,57.5,65.5,74.0,67.0,53.0,57.0,56.0,66.0
2023-05-01 13:14:00,56.0,65.0,65.5,65.5,59.0,60.0,56.0,64.0
2023-05-01 13:15:00,53.5,62.5,74.5,66.3,65.0,51.0,60.0,63.0
2023-05-01 13:16:00,58.5,62.5,73.0,68.7,59.0,61.0,56.0,66.0
2023-05-01 13:17:00,61.0,62.5,73.0,64.0,63.0,54.0,55.0,65.0
2023-05-01 13:18:00,57.3,62.5,73.0,68.3,57.0,59.0,48.0,65.0
2023-05-01 13:19:00,54.0,62.5,73.0,63.0,52.0,56.0,53.0,65.0
2023-05-01 13:20:00,57.0,62.5,73.0,63.7,59.0,49.0,56.0,65.0
2023-05-01 13:21:00,55.3,62.5,73.0,64.3,60.0,54.0,63.0,61.0
2023-05-01 13:22:00,59.0,62.5,73.0,66.7,65.0,62.0,58.0,61.0
2023-05-01 13:23:00,56.3,62.5,73.0,67.3,65.0,61.0,49.0,61.0
2023-05-01 13:24:00,55.7,62.5,73.0,64.0,58.0,56.0,57.0,64.0
2023-05-01 13:25:00,57.0,62.5,73.0,68.7,54.0,56.0,55.0,64.0
2023-05-01 13:26:00,54.3,62.5,73.0,68.0,70.0,56.0,55.0,73.0
2023-05-01 13:27:00,57.0,62.5,73.0,68.0,69.0,56.0,55.0,72.0
2023-05-01 13:28:00,49.0,62.5,72.0,68.3,57.0,56.0,55.0,69.0
2023-05-01 13:29:00,58.0,62.5,72.0,68.7,55.0,56.0,55.0,67.0
2023-05-01 13:30:00,53.5,62.5,72.0,64.5,58.0,56.0,55.0,66.0
2023-05-01 13:31:00,57.5,62.5,72.0,63.0,59.0,56.0,55.0,67.0
2023-05-01 13:32:00,56.5,62.5,72.0,64.5,60.5,56.0,55.0,61.0
2023-05-01 13:33:00,56.5,74.0,72.0,64.0,55.5,56.0,55.0,61.0
2023-05-01 13:34:00,56.0,74.0,72.0,65.0,60.5,56.0,55.0,61.0
2023-05-01 13:35:00,49.5,74.0,72.0,63.5,56.0,56.0,55.0,61.0
2023-05-01 13:36:00,56.0,74.0,72.0,66.0,61.0,56.0,55.0,61.0
2023-05-01 13:37:00,58.3,74.0,72.0,62.5,56.0,56.0,55.0,61.0
2023-05-01 13:38:00,56.3,74.0,72.0,64.0,56.0,56.0,55.0,61.0
2023-05-01 13:39:00,58.3,74.0,67.0,65.5,56.0,56.0,55.0,61.0
2023-05-01 13:40:00,54.7,74.0,67.0,61.0,56.0,56.0,55.0,61.0
2023-05-01 13:41:00,55.5,74.0,74.0,63.5,56.0,56.0,55.0,61.0
2023-05-01 13:42:00,53.5,74.0,61.0,63.5,56.0,56.0,55.0,61.0
2023-05-01 13:43:00,60.5,74.0,66.0,59.0,56.0,56.0,55.0,67.0
2023-05-01 13:44:00,55.0,74.0,63.0,69.0,56.0,56.0,55.0,66.0
2023-05-01 13:45:00,54.0,74.0,67.0,71.0,56.0,56.0,55.0,67.0
2023-05-01 13:46:00,59.0,74.0,66.0,72.0,56.0,56.0,55.0,71.0
2023-05-01 13:47:00,55.5,74.0,65.0,67.0,56.0,56.0,55.0,76.0
2023-05-01 13:48:00,56.5,74.0,67.0,74.0,56.0,56.0,55.0,67.0
2023-05-01 13:49:00,57.5,67.0,68.5,71.0,56.0,56.0,55.0,66.0
2023-05-01 13:50:00,56.0,57.0,64.0,73.0,56.0,56.0,55.0,72.0
2023-05-01 13:51:00,55.0,72.0,66.5,72.5,56.0,56.0,55.0,73.0
2023-05-01 13:52:00,55.0,76.0,64.0,69.5,53.0,56.0,55.0,73.0
2023-05-01 13:53:00,59.0,71.0,65.5,67.3,53.0,56.0,55.0,73.0
2023-05-01 13:54:00,62.0,60.0,63.0,68.3,53.0,56.0,55.0,73.0
2023-05-01 13:55:00,55.0,72.0,66.5,70.0,53.0,56.0,55.0,64.0
2023-05-01 13:56:00,65.0,60.0,67.5,70.0,53.0,56.0,55.0,64.0
2023-05-01 13:57:00,65.0,63.0,65.0,66.5,53.0,56.0,55.0,64.0
2023-05-01 13:58:00,65.0,65.0,71.0,68.5,53.0,56.0,51.0,64.0
2023-05-01 13:59:00,52.0,62.0,67.0,71.0,53.0,56.0,51.0,63.0
2023-05-01 14:00:00,52.0,65.0,72.0,63.0,53.0,55.0,51.0,60.0
2023-05-01 14:01:00,52.0,72.0,61.0,62.0,53.0,55.0,51.0,61.0
2023-05-01 14:02:00,50.0,65.0,65.0,62.0,53.0,55.0,51.0,64.0
2023-05-01 14:03:00,49.0,58.0,60.0,62.0,53.0,55.0,51.0,59.0
2023-05-01 14:04:00,49.0,58.0,61.0,62.0,53.0,55.0,51.0,59.0
2023-05-01 14:05:00,55.0,60.0,60.0,62.0,53.0,55.0,51.0,60.0
2023-05-01 14:06:00,53.0,65.0,70.0,75.0,60.0,55.0,51.0,61.0
2023-05-01 14:07:00,51.0,65.0,66.0,75.0,56.0,55.0,51.0,59.0
2023-05-01 14:08:00,54.0,65.0,66.0,75.0,58.0,55.0,51.0,59.0
2023-05-01 14:09:00,52.0,65.0,66.0,75.0,57.0,55.0,51.0,59.0
2023-05-01 14:10:00,65.0,65.0,66.0,75.0,63.0,55.0,51.0,59.0
2023-05-01 14:11:00,61.0,60.0,66.0,75.0,56.0,55.0,51.0,74.0
2023-05-01 14:12:00,64.0,60.0,64.0,68.0,57.5,55.0,51.0,74.0
2023-05-01 14:13:00,59.0,60.0,64.0,66.0,55.0,55.0,51.0,74.0
2023-05-01 14:14:00,62.0,60.0,64.0,69.0,55.0,55.0,51.0,67.0
2023-05-01 14:15:00,54.0,60.0,64.0,72.5,55.0,55.0,51.0,68.0
2023-05-01 14:16:00,62.0,61.0,64.0,72.5,58.0,55.0,51.0,77.0
2023-05-01 14:17:00,62.0,58.0,65.0,68.5,53.0,55.0,51.0,68.0
2023-05-01 14:18:00,58.0,59.0,61.0,67.0,61.0,55.0,51.0,70.0
2023-05-01 14:19:00,58.0,63.0,66.0,63.5,64.0,55.0,51.0,76.0
2023-05-01 14:20:00,58.0,58.0,69.0,66.0,55.0,55.0,51.0,74.0
2023-05-01 14:21:00,58.0,62.0,61.0,72.5,56.0,55.0,51.0,70.0
2023-05-01 14:22:00,58.0,65.0,63.0,68.0,57.0,55.0,51.0,70.0
2023-05-01 14:23:00,58.0,62.0,65.0,67.0,56.0,55.0,51.0,70.0
2023-05-01 14:24:00,58.0,62.0,62.0,72.0,66.0,55.0,51.0,62.0
2023-05-01 14:25:00,58.0,62.0,68.0,73.0,60.5,55.0,51.0,62.0
2023-05-01 14:26:00,46.0,62.0,68.0,76.0,56.0,55.0,51.0,61.0
2023-05-01 14:27:00,46.0,62.0,68.0,75.0,58.5,55.0,51.0,60.0
2023-05-01 14:28:00,46.0,62.0,68.0,77.0,60.5,55.0,51.0,65.0
2023-05-01 14:29:00,46.0,62.0,68.0,74.0,68.0,55.0,51.0,65.0
2023-05-01 14:30:00,46.0,62.0,68.0,74.0,71.5,55.0,61.0,58.0
2023-05-01 14:31:00,46.0,66.0,68.0,74.0,63.0,55.0,57.0,65.0
2023-05-01 14:32:00,47.0,66.0,59.0,74.0,59.0,55.0,62.0,63.0
2023-05-01 14:33:00,47.0,66.0,59.0,74.0,60.0,55.0,57.0,64.5
2023-05-01 14:34:00,54.0,66.0,59.0,74.0,63.0,55.0,53.0,68.0
2023-05-01 14:35:00,50.0,66.0,59.0,71.0,65.5,55.0,56.0,67.5
2023-05-01 14:36:00,53.0,66.0,59.0,71.0,62.5,59.0,50.0,65.0
2023-05-01 14:37:00,50.0,66.0,59.0,71.0,63.5,59.0,58.0,67.0
2023-05-01 14:38:00,51.0,66.0,59.0,71.0,61.5,55.0,67.0,67.5
2023-05-01 14:39:00,54.0,62.0,57.0,71.0,58.5,54.0,67.0,62.5
2023-05-01 14:40:00,52.0,58.0,64.0,71.0,55.0,51.0,67.0,67.5
2023-05-01 14:41:00,55.0,54.0,61.0,70.0,59.5,56.0,67.0,67.5
2023-05-01 14:42:00,53.0,55.0,67.0,69.0,54.5,59.0,67.0,65.0
2023-05-01 14:43:00,52.0,61.0,71.0,77.0,60.5,65.0,67.0,62.5
2023-05-01 14:44:00,50.0,59.0,58.0,77.0,60.5,65.0,67.0,70.0
2023-05-01 14:45:00,50.0,60.5,74.0,81.0,53.5,65.0,67.0,66.0
2023-05-01 14:46:00,55.0,61.5,67.0,77.0,59.0,65.0,67.0,65.0
2023-05-01 14:47:00,52.0,66.0,65.0,75.0,60.0,65.0,67.0,71.0
2023-05-01 14:48:00,59.0,59.0,65.0,79.0,63.0,65.0,67.0,79.0
2023-05-01 14:49:00,51.0,58.5,65.0,72.0,59.5,51.0,67.0,73.0
2023-05-01 14:50:00,51.0,65.0,65.0,72.0,56.5,51.0,67.0,71.0
2023-05-01 14:51:00,51.0,60.5,65.0,72.0,57.5,51.0,67.0,75.0
2023-05-01 14:52:00,51.0,60.5,64.0,72.0,55.0,51.0,67.0,75.0
2023-05-01 14:53:00,51.0,61.5,64.0,72.0,54.0,51.0,67.0,75.0
2023-05-01 14:54:00,51.0,60.5,64.0,72.0,64.0,51.0,67.0,75.0
2023-05-01 14:55:00,51.0,60.0,64.0,72.0,53.0,53.0,67.0,75.0
2023-05-01 14:56:00,49.0,57.0,63.0,75.0,55.0,51.0,67.0,75.0
2023-05-01 14:57:00,49.0,59.5,63.0,75.0,54.0,51.0,67.0,75.0
2023-05-01 14:58:00,49.0,58.0,65.0,75.0,55.0,51.0,67.0,67.0
2023-05-01 14:59:00,49.0,58.0,66.0,75.0,56.0,52.0,54.0,67.0
2023-05-01 15:00:00,49.0,60.0,63.5,75.0,58.0,51.0,54.0,67.0
2023-05-01 15:01:00,49.0,59.0,63.5,75.0,61.0,52.0,54.0,67.0
2023-05-01 15:02:00,60.0,58.0,60.5,72.0,61.0,63.0,54.0,67.0
2023-05-01 15:03:00,58.0,61.0,60.5,68.0,69.0,50.0,54.0,67.0
2023-05-01 15:04:00,51.0,58.0,60.0,61.0,56.0,50.0,54.0,73.0
2023-05-01 15:05:00,52.0,58.0,59.0,67.0,66.0,50.0,54.0,71.0
2023-05-01 15:06:00,54.0,59.0,62.0,70.0,56.0,50.0,54.0,67.0
2023-05-01 15:07:00,55.0,56.5,64.0,77.0,58.0,50.0,54.0,67.0
2023-05-01 15:08:00,55.0,58.5,65.0,69.0,63.0,50.0,54.0,67.0
2023-05-01 15:09:00,59.5,57.0,63.0,71.0,72.0,50.0,54.0,64.0
2023-05-01 15:10:00,59.0,59.5,57.0,83.0,72.0,50.0,54.0,70.0
2023-05-01 15:11:00,58.0,59.5,60.0,78.0,72.0,50.0,54.0,68.0
2023-05-01 15:12:00,57.0,59.0,61.0,74.0,72.0,50.0,54.0,70.0
2023-05-01 15:13:00,58.0,57.5,65.0,70.0,72.0,50.0,54.0,70.0
2023-05-01 15:14:00,58.0,56.5,70.0,74.0,72.0,50.0,54.0,70.0
2023-05-01 15:15:00,60.0,56.5,62.0,73.0,72.0,50.0,54.0,70.0
2023-05-01 15:16:00,62.0,58.0,65.0,70.0,72.0,50.0,54.0,70.0
2023-05-01 15:17:00,57.0,58.0,65.3,67.5,72.0,50.0,54.0,70.0
2023-05-01 15:18:00,57.0,59.0,62.5,65.0,72.0,50.0,54.0,59.0
2023-05-01 15:19:00,57.0,61.0,65.5,66.0,72.0,50.0,54.0,59.0
2023-05-01 15:20:00,52.0,56.5,63.5,66.5,72.0,68.0,60.0,59.0
2023-05-01 15:21:00,52.0,57.5,64.5,64.5,72.0,68.0,60.0,59.0
2023-05-01 15:22:00,53.0,60.0,66.5,64.0,72.0,68.0,61.0,59.0
2023-05-01 15:23:00,54.0,58.5,64.5,62.5,72.0,68.0,65.0,59.0
2023-05-01 15:24:00,51.0,63.0,67.0,66.0,72.0,68.0,71.0,67.0
2023-05-01 15:25:00,49.0,61.0,63.0,85.0,56.0,68.0,62.0,62.0
2023-05-01 15:26:00,54.0,61.0,68.0,67.5,56.0,68.0,54.0,61.5
